,"Q_name","button_pressed","choice_idxs","chosen_pos","chosen_state","chosen_state_f_1_outcome","chosen_state_f_2_outcome","f_1_reward","f_2_reward","incor_questions","internal_node_id","responses","reward_received","rt","s_1_f_1_outcome","s_1_f_1_prob","s_1_f_2_outcome","s_1_f_2_prob","s_2_f_1_outcome","s_2_f_1_prob","s_2_f_2_outcome","s_2_f_2_prob","safe_first","stimulus","subjectID","success","time_elapsed","trial_index","trial_num","trial_type","view_history"
76,,,,1,1,1,1,1,0,,"0.0-78.0",,1,1302.635,1,0.631881247,1,0.584052341,1,0.567943017,1,0.741700023,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1185967,76,,"evan-feature22",
77,,,,2,2,0,0,0,-1,,"0.0-79.0",,0,1348.725,1,0.64968251,1,0.568222121,0,0.629368633,0,0.8,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1197105,77,,"evan-feature22",
78,,0,,,,,,,,,"0.0-80.0",,,8824,,,,,,,,,"TRUE","Great work. You are a third of the way through the task.","5f1e0fd32c833f35ed5e93ac",,1205930,78,,"html-button-response",
79,,,,1,1,1,0,1,0,,"0.0-81.0",,1,1609.555,1,0.663645983,0,0.608852351,1,0.61806748,1,0.8,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1217324,79,,"evan-feature22",
80,,,,1,1,0,1,0,-1,,"0.0-82.0",,-1,1713.335,0,0.667073374,1,0.622694241,1,0.605227886,1,0.783313017,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1228830,80,,"evan-feature22",
81,,,,1,1,1,0,1,0,,"0.0-83.0",,1,1240.46,1,0.760558908,0,0.633434416,1,0.59379959,0,0.73861361,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1239861,81,,"evan-feature22",
82,,,,1,1,1,1,1,0,,"0.0-84.0",,1,553.62,1,0.754483124,1,0.660936699,1,0.509492795,1,0.646214691,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1250193,82,,"evan-feature22",
83,,,,1,1,0,1,1,0,,"0.0-85.0",,0,596.295,0,0.727478943,1,0.662769615,1,0.544926524,1,0.688483132,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1260567,83,,"evan-feature22",
84,,,,1,1,0,1,0,-1,,"0.0-86.0",,-1,2728.095,0,0.8,1,0.623524457,1,0.564838832,1,0.681239038,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1273080,84,,"evan-feature22",
85,,,,2,2,0,0,0,-1,,"0.0-87.0",,0,960.595,1,0.8,0,0.670753133,0,0.5158076,0,0.627836146,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1283822,85,,"evan-feature22",
86,,,,2,2,1,1,0,-1,,"0.0-88.0",,-1,716.08,1,0.775527162,1,0.681016775,1,0.51377463,1,0.626808982,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1294325,86,,"evan-feature22",
87,,,,1,1,0,1,1,0,,"0.0-89.0",,0,1234.49,0,0.759686899,1,0.656386777,1,0.507155515,1,0.657587271,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1305344,87,,"evan-feature22",
88,,,,2,2,0,1,0,-1,,"0.0-90.0",,-1,2185.675,1,0.769773043,1,0.669629428,0,0.405621956,1,0.632466576,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1317317,88,,"evan-feature22",
89,,,,1,1,1,1,1,0,,"0.0-91.0",,1,1691.87,1,0.733077865,1,0.589734488,0,0.352229968,0,0.605848783,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1328790,89,,"evan-feature22",
90,,,,2,2,1,1,0,-1,,"0.0-92.0",,-1,1468.39,1,0.751695326,0,0.571952819,1,0.356004788,1,0.555608563,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1340042,90,,"evan-feature22",
91,,,,1,1,0,1,1,0,,"0.0-93.0",,0,1268.445,0,0.733522446,1,0.653241856,1,0.343718615,0,0.494468134,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1351093,91,,"evan-feature22",
92,,,,2,2,0,0,1,0,,"0.0-94.0",,0,1079.09,0,0.712481759,1,0.639077481,0,0.339057567,0,0.470845749,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1361955,92,,"evan-feature22",
93,,,,2,2,0,0,1,0,,"0.0-95.0",,0,1056.54,1,0.678438287,1,0.619313665,0,0.307093978,0,0.551459799,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1372798,93,,"evan-feature22",
94,,,,2,2,0,1,0,-1,,"0.0-96.0",,-1,1219.745,1,0.665208313,0,0.597460688,0,0.350217528,1,0.539363545,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1383805,94,,"evan-feature22",
95,,,,1,1,0,1,1,0,,"0.0-97.0",,0,1001.08,0,0.661769563,1,0.623726622,1,0.432847002,0,0.527128728,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1394591,95,,"evan-feature22",
96,,,,2,2,1,1,1,0,,"0.0-98.0",,1,1652.185,0,0.655523738,1,0.630055609,1,0.430599471,1,0.516819818,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1406029,96,,"evan-feature22",
97,,,,2,2,0,1,1,0,,"0.0-99.0",,0,716.005,1,0.584426545,0,0.629494017,0,0.482109399,1,0.493102323,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1416527,97,,"evan-feature22",
98,,,,1,1,1,1,1,0,,"0.0-100.0",,1,911.835,1,0.593661942,1,0.598116517,0,0.494812571,0,0.515932226,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1427225,98,,"evan-feature22",
99,,,,1,1,1,0,1,0,,"0.0-101.0",,1,1195.225,1,0.592880538,0,0.621605935,1,0.389458958,0,0.561640435,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1438210,99,,"evan-feature22",
100,,,,2,2,0,0,0,-1,,"0.0-102.0",,0,1275.82,1,0.601007589,1,0.608277141,0,0.343764503,0,0.470029965,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1449274,100,,"evan-feature22",
101,,,,2,2,0,0,0,-1,,"0.0-103.0",,0,725.36,1,0.646855036,1,0.662806372,0,0.256603314,0,0.519482362,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1459789,101,,"evan-feature22",
102,,,,2,2,0,1,0,-1,,"0.0-104.0",,-1,1166.155,1,0.642867724,0,0.632049246,0,0.256760691,1,0.595191797,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1470739,102,,"evan-feature22",
103,,,,2,2,0,0,0,-1,,"0.0-105.0",,0,1487.35,0,0.645698706,1,0.606934848,0,0.253726265,0,0.605564476,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1482007,103,,"evan-feature22",
104,,,,1,1,1,1,1,0,,"0.0-106.0",,1,1612.815,1,0.57365172,1,0.644616344,0,0.235666944,1,0.542830548,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1493409,104,,"evan-feature22",
105,,,,2,2,0,1,0,-1,,"0.0-107.0",,-1,1651.505,1,0.57365172,0,0.644616344,0,0.235666944,1,0.542830548,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1504850,105,,"evan-feature22",
106,,,,2,2,1,0,0,-1,,"0.0-108.0",,0,1247.655,0,0.571544656,1,0.605228935,1,0.254414551,0,0.54267317,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1515877,106,,"evan-feature22",
107,,,,2,2,0,1,0,-1,,"0.0-109.0",,-1,799.025,0,0.594079321,1,0.627731245,0,0.271045457,1,0.498184461,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1526464,107,,"evan-feature22",
108,,,,2,2,0,0,0,-1,,"0.0-110.0",,0,1378.795,1,0.581490524,1,0.61543522,0,0.2867983,0,0.473349121,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1537629,108,,"evan-feature22",
109,,,,2,2,0,0,0,-1,,"0.0-111.0",,0,1243.565,1,0.508659922,0,0.678348122,0,0.293557647,0,0.436686776,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1548659,109,,"evan-feature22",
110,,,,2,2,0,0,0,-1,,"0.0-112.0",,0,1192.085,1,0.548020127,1,0.661356152,0,0.339399752,0,0.43098076,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1559639,110,,"evan-feature22",
111,,,,2,2,1,0,0,-1,,"0.0-113.0",,0,1286.095,1,0.502987702,1,0.612211104,1,0.433915344,0,0.422555327,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1570713,111,,"evan-feature22",
112,,,,1,1,0,1,1,0,,"0.0-114.0",,0,1562.545,0,0.459245451,1,0.688192936,0,0.456638147,1,0.458186455,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1582053,112,,"evan-feature22",
113,,,,2,2,1,1,0,-1,,"0.0-115.0",,-1,1137.335,0,0.421342325,0,0.739800042,1,0.422428723,1,0.494450621,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1592979,113,,"evan-feature22",
114,,,,2,2,0,0,0,-1,,"0.0-116.0",,0,1159.95,0,0.471458304,0,0.640586494,0,0.412771813,0,0.410586692,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1603921,114,,"evan-feature22",
115,,,,1,1,0,0,1,0,,"0.0-117.0",,0,1466.425,0,0.528101475,0,0.657202834,1,0.439859203,0,0.406763248,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1615175,115,,"evan-feature22",
116,,,,2,2,1,0,1,0,,"0.0-118.0",,1,1099.72,1,0.469923117,0,0.717492971,1,0.467198621,0,0.395737313,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1626067,116,,"evan-feature22",
117,,,,1,1,1,1,0,-1,,"0.0-119.0",,-1,1801.065,1,0.543261297,1,0.722989301,1,0.534165048,0,0.44477015,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1637656,117,,"evan-feature22",
118,,,,2,2,1,0,0,-1,,"0.0-120.0",,0,1213.02,1,0.560921892,0,0.77155319,1,0.49136644,0,0.427878965,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1648653,118,,"evan-feature22",
119,,,,2,2,0,0,0,-1,,"0.0-121.0",,0,1277.83,1,0.589437632,1,0.774431052,0,0.518505645,0,0.445182506,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1659716,119,,"evan-feature22",
120,,,,2,2,0,0,0,-1,,"0.0-122.0",,0,1020.3,1,0.600165861,1,0.8,0,0.58903051,0,0.484870217,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1670516,120,,"evan-feature22",
121,,,,1,1,0,1,1,0,,"0.0-123.0",,0,1488.86,0,0.541751569,1,0.793817715,0,0.557327736,1,0.555026485,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1681792,121,,"evan-feature22",
122,,,,2,2,1,1,0,-1,,"0.0-124.0",,-1,989.195,1,0.522867554,1,0.8,1,0.608505506,1,0.616047291,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1692566,122,,"evan-feature22",
123,,,,1,1,1,1,1,0,,"0.0-125.0",,1,1047.085,1,0.453515211,1,0.78455201,1,0.670932262,1,0.593464967,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1703394,123,,"evan-feature22",
124,,,,1,1,0,1,1,0,,"0.0-126.0",,0,1461.935,0,0.450138637,1,0.736691069,0,0.702905088,1,0.596869092,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1714641,124,,"evan-feature22",
125,,,,2,2,0,1,0,-1,,"0.0-127.0",,-1,1360.36,0,0.442857928,1,0.714711078,0,0.649779325,1,0.545811756,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1725791,125,,"evan-feature22",
126,,,,2,2,1,1,0,-1,,"0.0-128.0",,-1,1136.44,0,0.417312257,0,0.720948173,1,0.691894307,1,0.549258578,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1736707,126,,"evan-feature22",
127,,,,1,1,0,1,0,-1,,"0.0-129.0",,-1,1718.57,0,0.420190754,1,0.689348107,1,0.705027363,0,0.58076903,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1748214,127,,"evan-feature22",
128,,,,2,2,1,1,0,-1,,"0.0-130.0",,-1,1204.59,1,0.415163563,1,0.647513976,1,0.726234795,1,0.579861853,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1759209,128,,"evan-feature22",
129,,,,2,2,1,0,0,-1,,"0.0-131.0",,0,1405.785,1,0.46818417,1,0.64492679,1,0.735142794,0,0.558277769,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1770404,129,,"evan-feature22",
130,,,,1,1,0,0,1,0,,"0.0-132.0",,0,1825.455,0,0.448388753,0,0.663704595,1,0.700255481,1,0.594726058,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1782018,130,,"evan-feature22",
131,,,,2,2,1,0,0,-1,,"0.0-133.0",,0,1448.425,0,0.424161122,0,0.657439579,1,0.692158941,0,0.595924053,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1793249,131,,"evan-feature22",
132,,,,2,2,1,0,0,-1,,"0.0-134.0",,0,1192.195,1,0.450587321,0,0.642879398,1,0.698342934,0,0.535776631,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1804230,132,,"evan-feature22",
133,,0,,,,,,,,,"0.0-135.0",,,2291,,,,,,,,,"TRUE","Great work. You are two thirds of the way through the task.","5f1e0fd32c833f35ed5e93ac",,1806523,133,,"html-button-response",
134,,,,2,2,1,0,0,-1,,"0.0-136.0",,0,1457.25,1,0.440202744,0,0.647931102,1,0.699455708,0,0.51418479,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1817764,134,,"evan-feature22",
135,,,,2,2,0,1,0,-1,,"0.0-137.0",,-1,805.99,0,0.424722829,0,0.675537871,0,0.634863839,1,0.459461854,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1828355,135,,"evan-feature22",
136,,,,2,2,0,1,0,-1,,"0.0-138.0",,-1,908.54,0,0.467897387,0,0.666761613,0,0.557834235,1,0.406021707,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1839053,136,,"evan-feature22",
137,,,,2,2,1,1,1,0,,"0.0-139.0",,1,1622.655,1,0.491082877,1,0.696258134,1,0.553173036,1,0.442306878,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1850467,137,,"evan-feature22",
138,,,,2,2,0,1,1,0,,"0.0-140.0",,0,1053.645,1,0.434873764,1,0.69471374,0,0.52567306,1,0.451201079,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1861303,138,,"evan-feature22",
139,,,,2,2,0,0,1,0,,"0.0-141.0",,0,629.455,1,0.415828557,1,0.673983653,0,0.600953273,0,0.428385991,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1871716,139,,"evan-feature22",
140,,,,2,2,0,1,0,-1,,"0.0-142.0",,-1,1000.05,0,0.377123729,0,0.630198112,0,0.562734756,1,0.407202471,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1882500,140,,"evan-feature22",
141,,,,1,1,1,1,1,0,,"0.0-143.0",,1,1290.715,1,0.377186155,1,0.595965762,0,0.52895806,1,0.401631361,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1893578,141,,"evan-feature22",
142,,,,1,1,0,1,1,0,,"0.0-144.0",,0,908.045,0,0.405178624,1,0.624033539,1,0.53541358,0,0.434812775,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1904274,142,,"evan-feature22",
143,,,,2,2,1,1,0,-1,,"0.0-145.0",,-1,1152.79,0,0.404718697,1,0.653871557,1,0.498644573,1,0.361797146,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1915218,143,,"evan-feature22",
144,,,,1,1,1,0,1,0,,"0.0-146.0",,1,1125.245,1,0.363457837,0,0.648906829,0,0.485453793,1,0.333175953,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1926130,144,,"evan-feature22",
145,,,,1,1,0,1,1,0,,"0.0-147.0",,0,889.3,0,0.423884324,1,0.651328541,1,0.496333188,0,0.308923503,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1936806,145,,"evan-feature22",
146,,,,1,1,1,0,0,-1,,"0.0-148.0",,0,1872.345,1,0.404780047,0,0.668069396,0,0.530694065,0,0.303372258,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1948462,146,,"evan-feature22",
147,,,,2,2,0,1,0,-1,,"0.0-149.0",,-1,703.165,1,0.408237701,0,0.652244224,0,0.494298509,1,0.27352694,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1958956,147,,"evan-feature22",
148,,,,1,1,0,1,1,0,,"0.0-150.0",,0,907.15,0,0.434170521,1,0.621703112,1,0.532882118,0,0.366099599,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1969653,148,,"evan-feature22",
149,,,,2,2,1,0,0,-1,,"0.0-151.0",,0,1944.235,0,0.400114798,1,0.64330682,1,0.48520862,0,0.350370153,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1981388,149,,"evan-feature22",
150,,,,2,2,0,1,1,0,,"0.0-152.0",,0,987.43,1,0.438131197,0,0.663773443,0,0.512595314,1,0.381923363,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,1992164,150,,"evan-feature22",
151,,,,1,1,0,0,0,-1,,"0.0-153.0",,0,1158.125,0,0.430197337,0,0.650033231,0,0.490575498,0,0.359341831,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2003100,151,,"evan-feature22",
152,,,,1,1,0,0,1,0,,"0.0-154.0",,0,1278.79,0,0.416179465,0,0.621958212,0,0.517879556,1,0.399884406,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2014163,152,,"evan-feature22",
153,,,,1,1,0,1,0,-1,,"0.0-155.0",,-1,1134.82,0,0.409186383,1,0.619469024,1,0.548536182,1,0.443160476,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2025087,153,,"evan-feature22",
154,,,,1,1,0,1,0,-1,,"0.0-156.0",,-1,1218.15,0,0.403195997,1,0.622009579,0,0.518893608,1,0.446572471,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2036091,154,,"evan-feature22",
155,,,,1,1,1,0,0,-1,,"0.0-157.0",,0,863.255,1,0.395386991,0,0.548557236,1,0.59630008,1,0.522331806,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2046745,155,,"evan-feature22",
156,,,,1,1,1,1,1,0,,"0.0-158.0",,1,700.68,1,0.44115573,1,0.51147772,0,0.505130314,1,0.515364918,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2057228,156,,"evan-feature22",
157,,,,1,1,0,0,1,0,,"0.0-159.0",,0,629.99,0,0.481465132,0,0.469505158,0,0.503556947,1,0.5412637,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2067647,157,,"evan-feature22",
158,,,,1,1,0,0,1,0,,"0.0-160.0",,0,654.745,0,0.409059378,0,0.424577068,1,0.524588487,1,0.559907526,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2078085,158,,"evan-feature22",
159,,,,1,1,0,1,0,-1,,"0.0-161.0",,-1,1130.345,0,0.477684421,1,0.404895864,0,0.468799653,0,0.56906593,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2088995,159,,"evan-feature22",
160,,,,1,1,1,0,0,-1,,"0.0-162.0",,0,577.515,1,0.433077372,0,0.373753255,1,0.504699014,0,0.503739023,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2099354,160,,"evan-feature22",
161,,,,1,1,0,0,0,-1,,"0.0-163.0",,0,1089.505,0,0.450233393,0,0.347828788,0,0.519377428,1,0.459960231,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2110229,161,,"evan-feature22",
162,,,,1,1,1,0,1,0,,"0.0-164.0",,1,500.265,1,0.417567247,0,0.38393217,0,0.514983777,0,0.443744598,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2120516,162,,"evan-feature22",
163,,,,1,1,0,0,0,-1,,"0.0-165.0",,0,668.85,0,0.452958907,0,0.371002723,1,0.518114176,0,0.46633015,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2130961,163,,"evan-feature22",
164,,,,1,1,1,0,0,-1,,"0.0-166.0",,0,1173.545,1,0.455702623,0,0.315954408,1,0.572320188,1,0.508909504,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2141920,164,,"evan-feature22",
165,,,,1,1,0,1,0,-1,,"0.0-167.0",,-1,793.45,0,0.491313581,1,0.239933369,0,0.570199715,1,0.51473836,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2152500,165,,"evan-feature22",
166,,,,1,1,1,1,1,0,,"0.0-168.0",,1,681.54,1,0.484298936,1,0.272504197,0,0.555130822,0,0.523038425,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2162965,166,,"evan-feature22",
167,,,,1,1,1,0,0,-1,,"0.0-169.0",,0,847.985,1,0.528381235,0,0.28023429,0,0.539462327,1,0.504301989,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2173602,167,,"evan-feature22",
168,,,,1,1,1,0,0,-1,,"0.0-170.0",,0,979.625,1,0.524592254,0,0.339136603,0,0.519993692,1,0.489381881,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2184372,168,,"evan-feature22",
169,,,,1,1,0,0,1,0,,"0.0-171.0",,0,1358.9,0,0.53960939,0,0.333467381,1,0.599370383,0,0.458922188,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2195509,169,,"evan-feature22",
170,,,,1,1,1,1,1,0,,"0.0-172.0",,1,758.355,1,0.518775918,1,0.369047819,1,0.606902578,1,0.523049137,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2206046,170,,"evan-feature22",
171,,,,1,1,0,0,1,0,,"0.0-173.0",,0,1399.6,0,0.5158566,0,0.303652601,0,0.601512204,0,0.574601328,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2217233,171,,"evan-feature22",
172,,,,1,1,1,0,0,-1,,"0.0-174.0",,0,896.685,1,0.505585493,0,0.308345924,1,0.632117198,0,0.555815534,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2227915,172,,"evan-feature22",
173,,,,1,1,1,0,0,-1,,"0.0-175.0",,0,783.73,1,0.559543567,0,0.340395712,1,0.636974751,1,0.503532934,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2238483,173,,"evan-feature22",
174,,,,1,1,1,0,0,-1,,"0.0-176.0",,0,1106.72,1,0.558799372,0,0.359748544,0,0.554097844,1,0.472189123,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2249379,174,,"evan-feature22",
175,,,,1,1,0,1,0,-1,,"0.0-177.0",,-1,829.605,0,0.480072877,1,0.362302106,0,0.600846495,1,0.437253042,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2259991,175,,"evan-feature22",
176,,,,1,1,0,0,1,0,,"0.0-178.0",,0,974.17,0,0.511210085,0,0.401676175,0,0.622052944,0,0.391753592,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2270756,176,,"evan-feature22",
177,,,,1,1,0,1,0,-1,,"0.0-179.0",,-1,887.295,0,0.554470352,1,0.379424096,1,0.625581595,1,0.288670951,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2281427,177,,"evan-feature22",
178,,,,1,1,0,1,1,0,,"0.0-180.0",,0,1217.51,0,0.627627927,1,0.305241403,0,0.604387985,0,0.291361327,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2292435,178,,"evan-feature22",
179,,,,1,1,1,1,1,0,,"0.0-181.0",,1,1048.105,1,0.675991423,1,0.300284541,0,0.558798166,0,0.244353946,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2303271,179,,"evan-feature22",
180,,,,1,1,0,0,0,-1,,"0.0-182.0",,0,1308.6,0,0.717265504,0,0.286249108,0,0.50383286,0,0.257050468,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2314369,180,,"evan-feature22",
181,,,,1,1,1,1,0,-1,,"0.0-183.0",,-1,1296.98,1,0.74495062,1,0.280392699,1,0.477457466,1,0.274782477,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2325456,181,,"evan-feature22",
182,,,,1,1,1,1,0,-1,,"0.0-184.0",,-1,1314.48,1,0.759426302,1,0.345762728,0,0.487077864,0,0.292243279,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2336555,182,,"evan-feature22",
183,,,,2,2,1,0,0,-1,,"0.0-185.0",,0,590.18,1,0.699175667,0,0.342105414,1,0.561402254,0,0.316565075,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2346932,183,,"evan-feature22",
184,,,,2,2,0,1,0,-1,,"0.0-186.0",,-1,717.975,1,0.631985397,1,0.307880471,0,0.570750211,1,0.310017617,"TRUE",,"5f1e0fd32c833f35ed5e93ac",,2357435,184,,"evan-feature22",
