,i,r,p,g,mbrew,mbpun,mfrew,mfpun,subject,switching
24,1,1,0,1,1,0,0,1,165,0
25,1,0,1,-1,0,1,1,0,165,1
26,1,-1,1,1,-1,0,0,1,165,0
27,1,-1,1,-1,0,1,-1,0,165,1
28,1,1,-1,1,1,0,0,-1,165,0
29,1,0,0,-1,0,0,-1,0,165,1
30,1,0,-1,1,0,0,0,-1,165,0
31,1,0,0,-1,0,0,-1,0,165,1
32,1,-1,1,1,-1,0,0,1,165,1
33,1,1,0,-1,0,0,1,0,165,0
34,1,0,0,1,0,0,0,-1,165,0
35,1,1,1,-1,0,1,1,0,165,1
36,1,0,0,1,0,0,0,1,165,0
37,1,0,-1,-1,0,-1,1,0,165,1
38,1,0,0,1,0,0,0,-1,165,0
39,1,0,0,-1,0,0,-1,0,165,0
40,1,0,1,1,0,0,0,1,165,1
41,1,0,1,-1,0,1,1,0,165,1
42,1,0,0,1,0,0,0,1,165,0
43,1,1,-1,-1,0,-1,1,0,165,0
44,1,1,1,1,1,0,0,1,165,0
45,1,0,1,-1,0,1,-1,0,165,0
46,1,-1,1,1,-1,0,0,1,165,1
47,1,0,0,-1,0,0,1,0,165,0
48,1,0,-1,1,0,0,0,-1,165,0
49,1,0,0,-1,0,0,-1,0,165,0
50,1,0,-1,1,0,0,0,-1,165,1
51,1,0,1,-1,0,1,1,0,165,1
52,1,0,0,1,0,0,0,1,165,1
53,1,-1,-1,-1,0,-1,-1,0,165,0
54,1,-1,0,1,-1,0,0,1,165,0
55,1,0,1,-1,0,1,-1,0,165,1
56,1,1,-1,1,1,0,0,-1,165,0
57,1,1,1,-1,0,1,1,0,165,1
58,1,0,-1,1,0,0,0,-1,165,0
59,1,1,1,-1,0,1,1,0,165,1
60,1,0,-1,1,0,0,0,-1,165,1
61,1,0,1,-1,0,1,1,0,165,1
62,1,-1,0,1,-1,0,0,1,165,1
63,1,-1,1,-1,0,1,-1,0,165,1
64,1,-1,1,1,-1,0,0,1,165,1
65,1,0,-1,-1,0,-1,-1,0,165,0
66,1,0,-1,1,0,0,0,-1,165,0
67,1,0,0,-1,0,0,1,0,165,0
1,1,-1,-1,-1,0,-1,-1,0,166,1
2,1,-1,-1,1,-1,0,0,-1,166,1
3,1,0,1,-1,0,1,-1,0,166,1
4,1,-1,-1,1,-1,0,0,-1,166,1
5,1,0,0,-1,0,0,-1,0,166,1
6,1,-1,1,1,-1,0,0,1,166,1
7,1,0,0,-1,0,0,-1,0,166,0
8,1,0,-1,1,0,0,0,-1,166,1
9,1,-1,-1,-1,0,-1,-1,0,166,1
10,1,0,0,1,0,0,0,-1,166,1
11,1,0,0,-1,0,0,-1,0,166,1
12,1,0,-1,1,0,0,0,-1,166,1
13,1,1,0,-1,0,0,1,0,166,1
14,1,-1,0,1,-1,0,0,-1,166,1
15,1,1,0,-1,0,0,1,0,166,1
16,1,0,-1,1,0,0,0,-1,166,1
17,1,1,1,-1,0,1,1,0,166,1
18,1,-1,0,1,-1,0,0,-1,166,1
19,1,0,0,-1,0,0,-1,0,166,1
20,1,0,1,1,0,0,0,1,166,1
21,1,0,-1,-1,0,-1,1,0,166,0
22,1,-1,-1,1,-1,0,0,-1,166,0
23,1,1,0,-1,0,0,1,0,166,0
24,1,-1,1,1,-1,0,0,1,166,0
25,1,0,1,-1,0,1,-1,0,166,1
26,1,0,0,1,0,0,0,-1,166,1
27,1,0,1,-1,0,1,-1,0,166,1
28,1,0,1,1,0,0,0,1,166,1
29,1,1,0,-1,0,0,1,0,166,1
30,1,1,0,1,1,0,0,-1,166,0
31,1,0,0,-1,0,0,-1,0,166,0
32,1,0,0,1,0,0,0,-1,166,0
33,1,0,-1,-1,0,-1,1,0,166,0
34,1,0,1,1,0,0,0,1,166,0
35,1,1,0,-1,0,0,1,0,166,0
36,1,-1,-1,1,-1,0,0,-1,166,1
37,1,1,0,-1,0,0,1,0,166,1
38,1,0,-1,1,0,0,0,-1,166,1
39,1,1,0,-1,0,0,1,0,166,1
40,1,-1,1,1,-1,0,0,1,166,1
41,1,0,-1,-1,0,-1,1,0,166,1
42,1,0,-1,1,0,0,0,-1,166,0
43,1,-1,0,-1,0,0,-1,0,166,0
44,1,-1,-1,1,-1,0,0,-1,166,0
45,1,1,-1,-1,0,-1,1,0,166,0
46,1,1,0,1,1,0,0,-1,166,0
47,1,1,0,-1,0,0,1,0,166,0
48,1,0,1,1,0,0,0,1,166,0
49,1,1,1,-1,0,1,1,0,166,0
50,1,0,0,1,0,0,0,-1,166,1
51,1,1,0,-1,0,0,1,0,166,0
52,1,0,0,1,0,0,0,1,166,1
53,1,-1,-1,-1,0,-1,-1,0,166,1
54,1,-1,0,1,-1,0,0,1,166,1
55,1,0,0,-1,0,0,1,0,166,0
56,1,1,0,1,1,0,0,1,166,0
57,1,-1,0,-1,0,0,-1,0,166,1
58,1,1,1,1,1,0,0,1,166,1
59,1,0,0,-1,0,0,1,0,166,1
60,1,1,0,1,1,0,0,-1,166,1
61,1,-1,0,-1,0,0,-1,0,166,1
62,1,1,1,1,1,0,0,1,166,0
63,1,0,0,-1,0,0,1,0,166,1
64,1,-1,0,1,-1,0,0,-1,166,1
65,1,1,0,-1,0,0,1,0,166,1
66,1,1,-1,1,1,0,0,-1,166,1
67,1,1,1,-1,0,1,1,0,166,1
1,1,1,1,-1,0,1,1,0,167,1
2,1,0,0,1,0,0,0,1,167,1
3,1,1,0,-1,0,0,1,0,167,1
4,1,-1,-1,1,-1,0,0,-1,167,1
5,1,1,-1,-1,0,-1,1,0,167,0
6,1,0,1,1,0,0,0,1,167,1
7,1,-1,0,-1,0,0,-1,0,167,1
8,1,-1,0,1,-1,0,0,1,167,0
9,1,1,1,-1,0,1,1,0,167,1
10,1,-1,0,1,-1,0,0,-1,167,0
11,1,0,1,-1,0,1,1,0,167,1
12,1,0,1,1,0,0,0,1,167,1
13,1,0,-1,-1,0,-1,-1,0,167,1
14,1,1,0,1,1,0,0,-1,167,0
15,1,1,0,-1,0,0,1,0,167,1
16,1,-1,-1,1,-1,0,0,-1,167,0
17,1,0,-1,-1,0,-1,1,0,167,1
18,1,0,1,1,0,0,0,1,167,1
19,1,0,1,-1,0,1,-1,0,167,1
20,1,1,0,1,1,0,0,-1,167,1
21,1,-1,0,-1,0,0,-1,0,167,0
22,1,0,1,1,0,0,0,1,167,0
23,1,1,1,-1,0,1,1,0,167,1
24,1,-1,0,1,-1,0,0,1,167,0
25,1,1,1,-1,0,1,1,0,167,1
26,1,-1,-1,1,-1,0,0,-1,167,1
27,1,-1,0,-1,0,0,-1,0,167,1
28,1,1,-1,1,1,0,0,-1,167,0
29,1,-1,1,-1,0,1,-1,0,167,1
30,1,0,0,1,0,0,0,-1,167,0
31,1,1,1,-1,0,1,1,0,167,1
32,1,0,1,1,0,0,0,1,167,1
33,1,1,0,-1,0,0,1,0,167,1
34,1,1,1,1,1,0,0,1,167,0
35,1,1,0,-1,0,0,1,0,167,0
36,1,0,1,1,0,0,0,1,167,1
37,1,-1,1,-1,0,1,-1,0,167,1
38,1,-1,-1,1,-1,0,0,-1,167,1
39,1,0,1,-1,0,1,1,0,167,0
40,1,0,0,1,0,0,0,-1,167,0
41,1,0,0,-1,0,0,1,0,167,1
42,1,1,1,1,1,0,0,1,167,1
43,1,0,0,-1,0,0,-1,0,167,1
44,1,0,0,1,0,0,0,1,167,1
45,1,1,1,-1,0,1,1,0,167,0
46,1,0,1,1,0,0,0,1,167,1
47,1,0,0,-1,0,0,1,0,167,1
48,1,1,1,1,1,0,0,1,167,1
49,1,0,1,-1,0,1,1,0,167,1
50,1,-1,1,1,-1,0,0,1,167,1
51,1,-1,0,-1,0,0,-1,0,167,0
52,1,0,0,1,0,0,0,1,167,1
53,1,1,0,-1,0,0,1,0,167,0
54,1,0,0,1,0,0,0,1,167,1
55,1,-1,1,-1,0,1,-1,0,167,1
56,1,1,1,1,1,0,0,1,167,1
57,1,-1,0,-1,0,0,-1,0,167,1
58,1,-1,1,1,-1,0,0,1,167,1
59,1,-1,0,-1,0,0,-1,0,167,0
60,1,-1,-1,1,-1,0,0,-1,167,1
61,1,0,1,-1,0,1,1,0,167,0
62,1,0,1,1,0,0,0,1,167,1
63,1,0,0,-1,0,0,-1,0,167,0
64,1,1,-1,1,1,0,0,-1,167,0
65,1,-1,0,-1,0,0,-1,0,167,0
66,1,1,1,1,1,0,0,1,167,1
67,1,-1,0,-1,0,0,-1,0,167,1
1,1,-1,0,-1,0,0,-1,0,168,1
2,1,0,-1,1,0,0,0,-1,168,0
3,1,1,0,-1,0,0,1,0,168,0
4,1,-1,0,1,-1,0,0,1,168,0
5,1,-1,0,-1,0,0,-1,0,168,0
6,1,0,0,1,0,0,0,-1,168,0
7,1,0,1,-1,0,1,1,0,168,0
8,1,1,1,1,1,0,0,1,168,0
9,1,1,0,-1,0,0,1,0,168,1
10,1,1,1,1,1,0,0,1,168,0
11,1,0,1,-1,0,1,-1,0,168,1
12,1,-1,1,1,-1,0,0,1,168,1
13,1,0,-1,-1,0,-1,-1,0,168,0
14,1,0,0,1,0,0,0,1,168,1
15,1,1,0,-1,0,0,1,0,168,1
16,1,1,0,1,1,0,0,1,168,1
17,1,1,0,-1,0,0,1,0,168,1
18,1,0,-1,1,0,0,0,-1,168,1
19,1,1,-1,-1,0,-1,1,0,168,0
20,1,1,-1,1,1,0,0,-1,168,0
21,1,-1,1,-1,0,1,-1,0,168,0
22,1,0,0,1,0,0,0,1,168,0
23,1,-1,0,-1,0,0,-1,0,168,0
24,1,0,-1,1,0,0,0,-1,168,0
25,1,1,-1,-1,0,-1,1,0,168,0
26,1,0,0,1,0,0,0,-1,168,0
27,1,1,0,-1,0,0,1,0,168,0
28,1,0,1,1,0,0,0,1,168,0
29,1,1,0,-1,0,0,1,0,168,1
30,1,0,0,1,0,0,0,1,168,1
31,1,-1,0,-1,0,0,-1,0,168,0
32,1,-1,0,1,-1,0,0,1,168,1
33,1,0,0,-1,0,0,1,0,168,1
34,1,1,0,1,1,0,0,1,168,0
35,1,1,1,-1,0,1,1,0,168,0
36,1,0,0,1,0,0,0,-1,168,0
37,1,0,-1,-1,0,-1,-1,0,168,0
38,1,0,-1,1,0,0,0,-1,168,0
39,1,1,1,-1,0,1,1,0,168,0
40,1,0,-1,1,0,0,0,-1,168,0
41,1,1,-1,-1,0,-1,1,0,168,0
42,1,0,0,1,0,0,0,1,168,0
43,1,0,0,-1,0,0,-1,0,168,0
44,1,1,-1,1,1,0,0,-1,168,0
45,1,1,-1,-1,0,-1,1,0,168,0
46,1,1,0,1,1,0,0,-1,168,0
47,1,0,-1,-1,0,-1,1,0,168,0
48,1,0,1,1,0,0,0,1,168,0
49,1,0,0,-1,0,0,1,0,168,0
50,1,0,-1,1,0,0,0,-1,168,0
51,1,0,-1,-1,0,-1,1,0,168,0
52,1,0,0,1,0,0,0,-1,168,0
53,1,0,0,-1,0,0,1,0,168,1
54,1,0,0,1,0,0,0,1,168,1
55,1,-1,0,-1,0,0,-1,0,168,1
56,1,-1,1,1,-1,0,0,1,168,0
57,1,1,1,-1,0,1,1,0,168,1
58,1,-1,1,1,-1,0,0,1,168,1
59,1,0,1,-1,0,1,1,0,168,1
60,1,-1,1,1,-1,0,0,1,168,1
61,1,1,-1,-1,0,-1,1,0,168,0
62,1,1,0,1,1,0,0,-1,168,0
63,1,0,1,-1,0,1,1,0,168,0
64,1,-1,-1,1,-1,0,0,-1,168,1
65,1,0,1,-1,0,1,-1,0,168,1
66,1,-1,0,1,-1,0,0,-1,168,1
67,1,1,1,-1,0,1,1,0,168,1
1,1,0,-1,-1,0,-1,-1,0,169,0
2,1,1,1,1,1,0,0,1,169,1
3,1,0,-1,-1,0,-1,-1,0,169,0
4,1,0,0,1,0,0,0,-1,169,0
5,1,0,-1,-1,0,-1,-1,0,169,0
6,1,0,-1,1,0,0,0,-1,169,0
7,1,0,0,-1,0,0,-1,0,169,1
8,1,0,0,1,0,0,0,-1,169,1
9,1,0,1,-1,0,1,1,0,169,1
10,1,0,1,1,0,0,0,1,169,1
11,1,0,0,-1,0,0,-1,0,169,0
12,1,0,1,1,0,0,0,1,169,1
13,1,1,0,-1,0,0,1,0,169,1
14,1,1,0,1,1,0,0,1,169,1
15,1,0,1,-1,0,1,-1,0,169,1
16,1,1,-1,1,1,0,0,-1,169,1
17,1,0,0,-1,0,0,1,0,169,1
18,1,0,-1,1,0,0,0,-1,169,1
19,1,1,0,-1,0,0,1,0,169,1
20,1,0,0,1,0,0,0,1,169,1
21,1,-1,0,-1,0,0,-1,0,169,1
22,1,0,0,1,0,0,0,1,169,1
23,1,-1,0,-1,0,0,-1,0,169,1
24,1,1,0,1,1,0,0,-1,169,1
25,1,-1,0,-1,0,0,-1,0,169,1
26,1,0,-1,1,0,0,0,-1,169,1
27,1,-1,1,-1,0,1,-1,0,169,1
28,1,1,0,1,1,0,0,-1,169,1
29,1,-1,0,-1,0,0,-1,0,169,1
30,1,1,1,1,1,0,0,1,169,1
31,1,-1,0,-1,0,0,-1,0,169,1
32,1,0,1,1,0,0,0,1,169,1
33,1,0,0,-1,0,0,-1,0,169,1
34,1,0,-1,1,0,0,0,-1,169,1
35,1,0,0,-1,0,0,1,0,169,1
36,1,0,-1,1,0,0,0,-1,169,1
37,1,1,1,-1,0,1,1,0,169,1
38,1,0,0,1,0,0,0,-1,169,1
39,1,-1,1,-1,0,1,-1,0,169,1
40,1,0,0,1,0,0,0,-1,169,1
41,1,1,0,-1,0,0,1,0,169,1
42,1,0,-1,1,0,0,0,-1,169,1
43,1,0,0,-1,0,0,-1,0,169,1
44,1,1,0,1,1,0,0,-1,169,1
45,1,0,1,-1,0,1,1,0,169,1
46,1,0,-1,1,0,0,0,-1,169,1
47,1,0,0,-1,0,0,1,0,169,0
48,1,1,0,1,1,0,0,1,169,1
49,1,0,1,-1,0,1,1,0,169,0
50,1,-1,1,1,-1,0,0,1,169,0
51,1,-1,1,-1,0,1,-1,0,169,1
52,1,0,-1,1,0,0,0,-1,169,0
53,1,0,-1,-1,0,-1,1,0,169,1
54,1,1,0,1,1,0,0,-1,169,1
55,1,1,0,-1,0,0,1,0,169,1
56,1,0,0,1,0,0,0,-1,169,1
57,1,1,-1,-1,0,-1,1,0,169,1
58,1,-1,0,1,-1,0,0,1,169,1
59,1,1,1,-1,0,1,1,0,169,1
60,1,-1,1,1,-1,0,0,1,169,1
61,1,1,0,-1,0,0,1,0,169,1
62,1,-1,0,1,-1,0,0,-1,169,1
63,1,0,1,-1,0,1,-1,0,169,1
64,1,-1,0,1,-1,0,0,1,169,1
65,1,-1,0,-1,0,0,-1,0,169,1
66,1,0,0,0,0,0,0,0,169,1
67,1,0,0,0,0,0,0,0,169,1
1,1,0,1,-1,0,1,1,0,170,0
2,1,1,1,1,1,0,0,1,170,1
3,1,1,-1,-1,0,-1,1,0,170,0
4,1,1,1,1,1,0,0,1,170,0
5,1,-1,0,-1,0,0,-1,0,170,1
6,1,0,1,1,0,0,0,1,170,1
7,1,0,0,-1,0,0,-1,0,170,0
8,1,-1,0,1,-1,0,0,-1,170,1
9,1,0,1,-1,0,1,1,0,170,0
10,1,-1,0,1,-1,0,0,1,170,1
11,1,0,0,-1,0,0,-1,0,170,0
12,1,1,1,1,1,0,0,1,170,0
13,1,0,1,-1,0,1,1,0,170,0
14,1,0,-1,1,0,0,0,-1,170,0
15,1,0,0,-1,0,0,1,0,170,0
16,1,-1,0,1,-1,0,0,1,170,0
17,1,1,0,-1,0,0,1,0,170,0
18,1,1,1,1,1,0,0,1,170,0
19,1,-1,0,-1,0,0,-1,0,170,0
20,1,1,1,1,1,0,0,1,170,0
21,1,0,0,-1,0,0,-1,0,170,0
22,1,0,1,1,0,0,0,1,170,0
23,1,0,0,-1,0,0,-1,0,170,1
24,1,0,1,1,0,0,0,1,170,0
25,1,0,0,-1,0,0,-1,0,170,0
26,1,0,0,1,0,0,0,-1,170,1
27,1,-1,1,-1,0,1,-1,0,170,0
28,1,-1,0,1,-1,0,0,1,170,1
29,1,0,0,-1,0,0,-1,0,170,1
30,1,0,0,1,0,0,0,-1,170,1
31,1,0,-1,-1,0,-1,1,0,170,0
32,1,1,1,1,1,0,0,1,170,0
33,1,0,1,-1,0,1,-1,0,170,0
34,1,-1,-1,1,-1,0,0,-1,170,0
35,1,0,1,-1,0,1,-1,0,170,0
36,1,0,1,1,0,0,0,1,170,0
37,1,0,1,-1,0,1,-1,0,170,1
38,1,-1,-1,1,-1,0,0,-1,170,1
39,1,0,0,-1,0,0,-1,0,170,1
40,1,1,-1,1,1,0,0,-1,170,0
41,1,1,0,-1,0,0,1,0,170,0
42,1,0,0,1,0,0,0,1,170,0
43,1,0,0,-1,0,0,1,0,170,0
44,1,-1,0,1,-1,0,0,1,170,0
45,1,0,-1,-1,0,-1,1,0,170,0
46,1,0,-1,1,0,0,0,-1,170,0
47,1,1,0,-1,0,0,1,0,170,0
48,1,0,0,1,0,0,0,1,170,0
49,1,0,0,-1,0,0,1,0,170,0
50,1,0,1,1,0,0,0,1,170,1
51,1,-1,0,-1,0,0,-1,0,170,0
52,1,0,-1,1,0,0,0,-1,170,0
53,1,0,0,-1,0,0,1,0,170,0
54,1,0,-1,1,0,0,0,-1,170,0
55,1,0,-1,-1,0,-1,1,0,170,0
56,1,-1,0,1,-1,0,0,-1,170,0
57,1,-1,0,-1,0,0,-1,0,170,0
58,1,-1,0,1,-1,0,0,1,170,0
59,1,0,0,-1,0,0,1,0,170,0
60,1,0,0,0,0,0,0,0,170,0
61,1,0,0,0,0,0,0,0,170,0
62,1,0,0,0,0,0,0,0,170,0
63,1,0,0,0,0,0,0,0,170,0
64,1,0,0,0,0,0,0,0,170,0
65,1,0,0,0,0,0,0,0,170,0
66,1,0,0,0,0,0,0,0,170,0
67,1,0,0,0,0,0,0,0,170,0
1,1,-1,0,1,-1,0,0,1,171,1
2,1,0,0,-1,0,0,-1,0,171,1
3,1,0,1,1,0,0,0,1,171,1
4,1,0,0,-1,0,0,-1,0,171,0
5,1,-1,0,1,-1,0,0,1,171,0
6,1,0,0,-1,0,0,-1,0,171,0
7,1,0,0,1,0,0,0,-1,171,0
8,1,0,1,-1,0,1,-1,0,171,0
9,1,0,0,1,0,0,0,-1,171,1
10,1,0,0,-1,0,0,1,0,171,0
11,1,0,-1,1,0,0,0,-1,171,0
12,1,-1,-1,-1,0,-1,-1,0,171,0
13,1,1,-1,1,1,0,0,-1,171,1
14,1,1,-1,-1,0,-1,1,0,171,1
15,1,-1,-1,1,-1,0,0,-1,171,1
16,1,1,-1,-1,0,-1,1,0,171,1
17,1,1,1,1,1,0,0,1,171,0
18,1,-1,-1,-1,0,-1,-1,0,171,0
19,1,0,1,1,0,0,0,1,171,1
20,1,0,1,-1,0,1,1,0,171,0
21,1,0,-1,1,0,0,0,-1,171,1
22,1,0,1,-1,0,1,1,0,171,1
23,1,0,1,1,0,0,0,1,171,0
24,1,0,-1,-1,0,-1,-1,0,171,0
25,1,-1,0,1,-1,0,0,1,171,0
26,1,-1,0,-1,0,0,-1,0,171,0
27,1,1,-1,1,1,0,0,-1,171,0
28,1,1,-1,-1,0,-1,1,0,171,1
29,1,0,-1,1,0,0,0,-1,171,1
30,1,0,0,-1,0,0,-1,0,171,0
31,1,-1,0,1,-1,0,0,1,171,1
32,1,-1,1,-1,0,1,-1,0,171,1
33,1,1,-1,1,1,0,0,-1,171,1
34,1,-1,1,-1,0,1,-1,0,171,1
35,1,-1,1,1,-1,0,0,1,171,0
36,1,0,1,-1,0,1,1,0,171,1
37,1,1,1,1,1,0,0,1,171,0
38,1,1,0,-1,0,0,1,0,171,1
39,1,0,-1,1,0,0,0,-1,171,0
40,1,-1,-1,-1,0,-1,-1,0,171,0
41,1,0,1,1,0,0,0,1,171,0
42,1,0,0,-1,0,0,-1,0,171,1
43,1,0,1,1,0,0,0,1,171,1
44,1,0,-1,-1,0,-1,-1,0,171,1
45,1,0,-1,1,0,0,0,-1,171,1
46,1,1,0,-1,0,0,1,0,171,1
47,1,0,-1,1,0,0,0,-1,171,1
48,1,1,-1,-1,0,-1,1,0,171,1
49,1,-1,1,1,-1,0,0,1,171,1
50,1,-1,0,-1,0,0,-1,0,171,0
51,1,-1,-1,1,-1,0,0,-1,171,1
52,1,0,-1,-1,0,-1,1,0,171,0
53,1,-1,0,1,-1,0,0,1,171,1
54,1,1,1,-1,0,1,1,0,171,1
55,1,-1,0,1,-1,0,0,1,171,1
56,1,1,0,-1,0,0,1,0,171,1
57,1,-1,1,1,-1,0,0,1,171,1
58,1,-1,-1,-1,0,-1,-1,0,171,0
59,1,0,0,1,0,0,0,1,171,1
60,1,0,0,-1,0,0,1,0,171,1
61,1,1,0,1,1,0,0,-1,171,0
62,1,0,-1,-1,0,-1,1,0,171,1
63,1,1,0,1,1,0,0,1,171,1
64,1,1,1,-1,0,1,1,0,171,1
65,1,0,0,1,0,0,0,-1,171,1
66,1,1,1,-1,0,1,1,0,171,1
67,1,0,-1,1,0,0,0,-1,171,1
1,1,0,-1,1,0,0,0,-1,172,1
2,1,1,0,-1,0,0,1,0,172,0
3,1,1,-1,1,1,0,0,-1,172,0
4,1,0,0,-1,0,0,1,0,172,1
5,1,-1,-1,1,-1,0,0,-1,172,1
6,1,1,1,-1,0,1,1,0,172,0
7,1,0,0,1,0,0,0,-1,172,1
8,1,-1,-1,-1,0,-1,-1,0,172,0
9,1,-1,0,1,-1,0,0,-1,172,0
10,1,-1,1,-1,0,1,-1,0,172,1
11,1,-1,-1,1,-1,0,0,-1,172,0
12,1,0,0,-1,0,0,-1,0,172,0
13,1,-1,1,1,-1,0,0,1,172,1
14,1,1,0,-1,0,0,1,0,172,0
15,1,0,0,1,0,0,0,1,172,1
16,1,0,-1,-1,0,-1,1,0,172,0
17,1,-1,0,1,-1,0,0,-1,172,1
18,1,1,1,-1,0,1,1,0,172,0
19,1,-1,1,1,-1,0,0,1,172,0
20,1,-1,-1,-1,0,-1,-1,0,172,1
21,1,0,-1,1,0,0,0,-1,172,0
22,1,0,-1,-1,0,-1,1,0,172,0
23,1,-1,1,1,-1,0,0,1,172,1
24,1,0,-1,-1,0,-1,1,0,172,0
25,1,1,0,1,1,0,0,-1,172,0
26,1,1,-1,-1,0,-1,1,0,172,0
27,1,0,-1,1,0,0,0,-1,172,1
28,1,-1,0,-1,0,0,-1,0,172,0
29,1,-1,1,1,-1,0,0,1,172,0
30,1,1,-1,-1,0,-1,1,0,172,1
31,1,0,1,1,0,0,0,1,172,1
32,1,1,-1,-1,0,-1,1,0,172,1
33,1,0,0,1,0,0,0,-1,172,0
34,1,-1,1,-1,0,1,-1,0,172,0
35,1,0,-1,1,0,0,0,-1,172,0
36,1,0,1,-1,0,1,1,0,172,1
37,1,0,-1,1,0,0,0,-1,172,1
38,1,0,1,-1,0,1,1,0,172,0
39,1,-1,0,1,-1,0,0,1,172,0
40,1,-1,-1,-1,0,-1,-1,0,172,1
41,1,-1,0,1,-1,0,0,1,172,0
42,1,1,-1,-1,0,-1,1,0,172,0
43,1,-1,-1,1,-1,0,0,-1,172,1
44,1,0,0,-1,0,0,-1,0,172,0
45,1,1,1,1,1,0,0,1,172,1
46,1,0,1,-1,0,1,1,0,172,1
47,1,0,-1,1,0,0,0,-1,172,1
48,1,0,0,-1,0,0,-1,0,172,1
49,1,0,0,1,0,0,0,1,172,0
50,1,0,0,-1,0,0,1,0,172,1
51,1,0,-1,1,0,0,0,-1,172,0
52,1,0,0,-1,0,0,-1,0,172,1
53,1,1,0,1,1,0,0,1,172,0
54,1,0,-1,-1,0,-1,1,0,172,0
55,1,0,0,1,0,0,0,-1,172,1
56,1,0,0,-1,0,0,1,0,172,0
57,1,0,-1,1,0,0,0,-1,172,0
58,1,0,0,-1,0,0,1,0,172,1
59,1,1,0,1,1,0,0,1,172,0
60,1,0,0,-1,0,0,1,0,172,0
61,1,0,0,1,0,0,0,1,172,0
62,1,0,1,-1,0,1,1,0,172,0
63,1,1,0,1,1,0,0,1,172,0
64,1,1,1,-1,0,1,1,0,172,0
65,1,0,1,1,0,0,0,1,172,0
66,1,-1,0,-1,0,0,-1,0,172,1
67,1,1,-1,1,1,0,0,-1,172,0
1,1,1,1,-1,0,1,1,0,173,1
2,1,0,1,1,0,0,0,1,173,0
3,1,1,1,-1,0,1,1,0,173,1
4,1,1,-1,1,1,0,0,-1,173,0
5,1,0,-1,-1,0,-1,1,0,173,1
6,1,1,0,1,1,0,0,-1,173,1
7,1,0,0,-1,0,0,-1,0,173,1
8,1,0,1,1,0,0,0,1,173,1
9,1,-1,-1,-1,0,-1,-1,0,173,0
10,1,0,0,1,0,0,0,-1,173,1
11,1,0,1,-1,0,1,-1,0,173,1
12,1,-1,0,1,-1,0,0,-1,173,1
13,1,0,0,-1,0,0,-1,0,173,1
14,1,0,0,1,0,0,0,1,173,1
15,1,1,-1,-1,0,-1,1,0,173,0
16,1,1,-1,1,1,0,0,-1,173,1
17,1,0,0,-1,0,0,-1,0,173,1
18,1,1,1,1,1,0,0,1,173,1
19,1,-1,0,-1,0,0,-1,0,173,1
20,1,1,-1,1,1,0,0,-1,173,1
21,1,0,0,-1,0,0,-1,0,173,1
22,1,0,-1,1,0,0,0,-1,173,1
23,1,-1,1,-1,0,1,-1,0,173,1
24,1,0,1,1,0,0,0,1,173,0
25,1,1,0,-1,0,0,1,0,173,0
26,1,1,0,1,1,0,0,-1,173,1
27,1,-1,1,-1,0,1,-1,0,173,0
28,1,1,0,1,1,0,0,-1,173,0
29,1,1,1,-1,0,1,1,0,173,1
30,1,0,-1,1,0,0,0,-1,173,0
31,1,0,-1,-1,0,-1,-1,0,173,0
32,1,1,0,1,1,0,0,1,173,0
33,1,-1,1,-1,0,1,-1,0,173,0
34,1,-1,1,1,-1,0,0,1,173,1
35,1,0,0,-1,0,0,1,0,173,1
36,1,1,0,1,1,0,0,1,173,0
37,1,0,1,-1,0,1,-1,0,173,1
38,1,-1,-1,1,-1,0,0,-1,173,0
39,1,1,-1,-1,0,-1,1,0,173,0
40,1,-1,0,1,-1,0,0,-1,173,0
41,1,-1,0,-1,0,0,-1,0,173,1
42,1,1,0,1,1,0,0,1,173,0
43,1,1,0,-1,0,0,1,0,173,0
44,1,-1,0,1,-1,0,0,1,173,1
45,1,0,0,-1,0,0,1,0,173,0
46,1,0,1,1,0,0,0,1,173,0
47,1,-1,0,-1,0,0,-1,0,173,0
48,1,0,0,1,0,0,0,1,173,0
49,1,0,-1,-1,0,-1,1,0,173,1
50,1,-1,0,1,-1,0,0,1,173,1
51,1,0,1,-1,0,1,1,0,173,1
52,1,0,-1,1,0,0,0,-1,173,0
53,1,0,0,-1,0,0,1,0,173,0
54,1,1,1,1,1,0,0,1,173,0
55,1,0,0,-1,0,0,1,0,173,0
56,1,0,0,1,0,0,0,-1,173,0
57,1,0,1,-1,0,1,1,0,173,1
58,1,0,0,1,0,0,0,1,173,0
59,1,-1,0,-1,0,0,-1,0,173,0
60,1,-1,-1,1,-1,0,0,-1,173,0
61,1,1,-1,-1,0,-1,1,0,173,1
62,1,1,1,1,1,0,0,1,173,0
63,1,-1,1,-1,0,1,-1,0,173,1
64,1,-1,0,1,-1,0,0,1,173,1
65,1,0,1,-1,0,1,1,0,173,1
66,1,0,0,0,0,0,0,0,173,1
67,1,0,0,0,0,0,0,0,173,1
1,1,-1,0,-1,0,0,-1,0,174,1
2,1,1,1,1,1,0,0,1,174,0
3,1,0,0,-1,0,0,-1,0,174,1
4,1,0,0,1,0,0,0,-1,174,0
5,1,-1,0,-1,0,0,-1,0,174,1
6,1,0,1,1,0,0,0,1,174,1
7,1,1,-1,-1,0,-1,1,0,174,0
8,1,0,-1,1,0,0,0,-1,174,1
9,1,-1,0,-1,0,0,-1,0,174,0
