,i,r,p,g,mbrew,mbpun,mfrew,mfpun,subject,switching
35,1,1,0,1,1,0,0,1,18,0
36,1,1,-1,-1,0,-1,1,0,18,0
37,1,1,-1,1,1,0,0,-1,18,0
38,1,0,0,-1,0,0,-1,0,18,0
39,1,0,0,1,0,0,0,1,18,0
40,1,0,0,-1,0,0,1,0,18,1
41,1,0,1,1,0,0,0,1,18,1
42,1,0,0,-1,0,0,1,0,18,0
43,1,0,1,1,0,0,0,1,18,0
44,1,0,0,-1,0,0,1,0,18,0
45,1,-1,0,1,-1,0,0,1,18,1
46,1,-1,0,-1,0,0,-1,0,18,0
47,1,0,1,1,0,0,0,1,18,0
48,1,0,1,-1,0,1,-1,0,18,0
49,1,1,-1,1,1,0,0,-1,18,0
50,1,1,1,-1,0,1,1,0,18,0
51,1,1,0,1,1,0,0,1,18,0
52,1,1,-1,-1,0,-1,1,0,18,0
53,1,0,0,1,0,0,0,1,18,0
54,1,1,0,-1,0,0,1,0,18,0
55,1,0,1,1,0,0,0,1,18,0
56,1,0,1,-1,0,1,1,0,18,0
57,1,1,0,1,1,0,0,1,18,0
58,1,0,1,-1,0,1,1,0,18,1
59,1,0,-1,1,0,0,0,-1,18,1
60,1,0,1,-1,0,1,-1,0,18,1
61,1,1,0,1,1,0,0,1,18,0
62,1,1,1,-1,0,1,1,0,18,0
63,1,0,1,1,0,0,0,1,18,0
64,1,0,1,-1,0,1,-1,0,18,1
65,1,0,0,1,0,0,0,1,18,1
66,1,0,0,0,0,0,0,0,18,0
67,1,0,0,0,0,0,0,0,18,0
1,1,0,1,-1,0,1,-1,0,19,0
2,1,0,0,1,0,0,0,-1,19,0
3,1,1,-1,-1,0,-1,1,0,19,1
4,1,-1,0,1,-1,0,0,1,19,0
5,1,-1,-1,-1,0,-1,-1,0,19,1
6,1,0,1,1,0,0,0,1,19,0
7,1,0,0,-1,0,0,-1,0,19,0
8,1,-1,-1,1,-1,0,0,-1,19,1
9,1,-1,0,-1,0,0,-1,0,19,1
10,1,0,1,1,0,0,0,1,19,1
11,1,0,0,-1,0,0,-1,0,19,0
12,1,0,0,1,0,0,0,-1,19,1
13,1,1,0,-1,0,0,1,0,19,1
14,1,-1,0,1,-1,0,0,-1,19,0
15,1,0,0,-1,0,0,-1,0,19,1
16,1,-1,1,1,-1,0,0,1,19,0
17,1,1,-1,-1,0,-1,1,0,19,0
18,1,1,1,1,1,0,0,1,19,1
19,1,1,0,-1,0,0,1,0,19,0
20,1,0,0,1,0,0,0,1,19,0
21,1,0,0,-1,0,0,1,0,19,0
22,1,0,0,1,0,0,0,1,19,1
23,1,0,-1,-1,0,-1,1,0,19,0
24,1,0,0,1,0,0,0,-1,19,0
25,1,0,0,-1,0,0,1,0,19,0
26,1,0,-1,1,0,0,0,-1,19,0
27,1,0,0,-1,0,0,-1,0,19,0
28,1,1,0,1,1,0,0,-1,19,0
29,1,0,-1,-1,0,-1,1,0,19,0
30,1,0,-1,1,0,0,0,-1,19,1
31,1,0,0,-1,0,0,-1,0,19,1
32,1,-1,1,1,-1,0,0,1,19,1
33,1,1,1,-1,0,1,1,0,19,0
34,1,1,0,1,1,0,0,-1,19,1
35,1,0,1,-1,0,1,-1,0,19,1
36,1,0,0,1,0,0,0,1,19,0
37,1,-1,0,-1,0,0,-1,0,19,1
38,1,1,0,1,1,0,0,1,19,0
39,1,1,0,-1,0,0,1,0,19,0
40,1,0,0,1,0,0,0,1,19,1
41,1,1,1,-1,0,1,1,0,19,0
42,1,0,-1,1,0,0,0,-1,19,1
43,1,1,1,-1,0,1,1,0,19,1
44,1,0,1,1,0,0,0,1,19,0
45,1,0,-1,-1,0,-1,1,0,19,0
46,1,1,0,1,1,0,0,-1,19,1
47,1,1,1,-1,0,1,1,0,19,0
48,1,1,0,1,1,0,0,-1,19,0
49,1,-1,1,-1,0,1,-1,0,19,0
50,1,0,1,1,0,0,0,1,19,1
51,1,-1,-1,-1,0,-1,-1,0,19,1
52,1,0,-1,1,0,0,0,-1,19,0
53,1,0,1,-1,0,1,-1,0,19,0
54,1,1,1,1,1,0,0,1,19,0
55,1,1,0,-1,0,0,1,0,19,0
56,1,0,0,1,0,0,0,1,19,0
57,1,1,1,-1,0,1,1,0,19,0
58,1,1,0,1,1,0,0,1,19,0
59,1,0,0,-1,0,0,1,0,19,0
60,1,0,0,1,0,0,0,1,19,0
61,1,1,-1,-1,0,-1,1,0,19,0
62,1,-1,1,1,-1,0,0,1,19,0
63,1,1,0,-1,0,0,1,0,19,0
64,1,0,0,1,0,0,0,-1,19,1
65,1,-1,0,-1,0,0,-1,0,19,0
66,1,0,0,0,0,0,0,0,19,0
67,1,0,0,0,0,0,0,0,19,0
1,1,1,1,1,1,0,0,1,20,1
2,1,0,1,-1,0,1,-1,0,20,0
3,1,-1,1,1,-1,0,0,1,20,1
4,1,-1,-1,-1,0,-1,-1,0,20,0
5,1,0,-1,1,0,0,0,-1,20,0
6,1,-1,-1,-1,0,-1,-1,0,20,1
7,1,-1,1,1,-1,0,0,1,20,1
8,1,-1,0,-1,0,0,-1,0,20,1
9,1,1,1,1,1,0,0,1,20,0
10,1,1,-1,-1,0,-1,1,0,20,0
11,1,0,1,1,0,0,0,1,20,1
12,1,0,0,-1,0,0,1,0,20,0
13,1,1,-1,1,1,0,0,-1,20,0
14,1,0,0,-1,0,0,-1,0,20,0
15,1,-1,1,1,-1,0,0,1,20,1
16,1,-1,-1,-1,0,-1,-1,0,20,1
17,1,0,0,1,0,0,0,-1,20,0
18,1,0,1,-1,0,1,1,0,20,0
19,1,0,0,1,0,0,0,-1,20,0
20,1,0,-1,-1,0,-1,1,0,20,0
21,1,0,0,1,0,0,0,-1,20,0
22,1,-1,0,-1,0,0,-1,0,20,1
23,1,-1,0,1,-1,0,0,1,20,1
24,1,1,0,-1,0,0,1,0,20,0
25,1,1,0,1,1,0,0,-1,20,0
26,1,1,-1,-1,0,-1,1,0,20,0
27,1,1,-1,1,1,0,0,-1,20,0
28,1,0,0,-1,0,0,-1,0,20,0
29,1,1,0,1,1,0,0,1,20,0
30,1,1,-1,-1,0,-1,1,0,20,0
31,1,1,-1,1,1,0,0,-1,20,0
32,1,1,0,-1,0,0,1,0,20,0
33,1,0,0,1,0,0,0,1,20,0
34,1,1,-1,-1,0,-1,1,0,20,0
35,1,0,0,1,0,0,0,-1,20,0
36,1,1,-1,-1,0,-1,1,0,20,0
37,1,1,0,1,1,0,0,1,20,0
38,1,0,1,-1,0,1,-1,0,20,0
39,1,0,0,1,0,0,0,-1,20,0
40,1,-1,0,-1,0,0,-1,0,20,0
41,1,1,0,1,1,0,0,-1,20,0
42,1,-1,-1,-1,0,-1,-1,0,20,0
43,1,0,1,1,0,0,0,1,20,0
44,1,-1,1,-1,0,1,-1,0,20,1
45,1,1,0,1,1,0,0,-1,20,0
46,1,-1,-1,-1,0,-1,-1,0,20,0
47,1,1,0,1,1,0,0,1,20,0
48,1,0,0,-1,0,0,1,0,20,0
49,1,1,1,1,1,0,0,1,20,0
50,1,0,0,-1,0,0,1,0,20,0
51,1,0,1,1,0,0,0,1,20,0
52,1,1,0,-1,0,0,1,0,20,0
53,1,1,1,1,1,0,0,1,20,0
54,1,-1,0,-1,0,0,-1,0,20,1
55,1,-1,-1,1,-1,0,0,-1,20,0
56,1,-1,-1,-1,0,-1,-1,0,20,0
57,1,1,0,1,1,0,0,1,20,0
58,1,1,0,-1,0,0,1,0,20,0
59,1,0,0,1,0,0,0,1,20,0
60,1,1,1,-1,0,1,1,0,20,0
61,1,0,1,1,0,0,0,1,20,0
62,1,0,1,-1,0,1,1,0,20,0
63,1,1,1,1,1,0,0,1,20,0
64,1,0,1,-1,0,1,-1,0,20,1
65,1,0,-1,1,0,0,0,-1,20,1
66,1,1,0,-1,0,0,1,0,20,1
67,1,-1,-1,1,-1,0,0,-1,20,1
1,1,0,-1,1,0,0,0,-1,21,0
2,1,0,1,-1,0,1,1,0,21,1
3,1,0,-1,1,0,0,0,-1,21,0
4,1,1,1,-1,0,1,1,0,21,1
5,1,-1,0,1,-1,0,0,1,21,1
6,1,0,1,-1,0,1,-1,0,21,0
7,1,-1,0,1,-1,0,0,-1,21,1
8,1,0,0,-1,0,0,1,0,21,1
9,1,1,-1,1,1,0,0,-1,21,0
10,1,0,-1,-1,0,-1,-1,0,21,0
11,1,-1,0,1,-1,0,0,-1,21,0
12,1,0,1,-1,0,1,1,0,21,0
13,1,1,1,1,1,0,0,1,21,1
14,1,-1,0,-1,0,0,-1,0,21,0
15,1,0,-1,1,0,0,0,-1,21,0
16,1,1,1,-1,0,1,1,0,21,0
17,1,0,-1,1,0,0,0,-1,21,0
18,1,0,-1,-1,0,-1,1,0,21,1
19,1,0,0,1,0,0,0,1,21,0
20,1,-1,0,-1,0,0,-1,0,21,0
21,1,0,1,1,0,0,0,1,21,1
22,1,0,0,-1,0,0,-1,0,21,1
23,1,1,0,1,1,0,0,-1,21,0
24,1,0,-1,-1,0,-1,1,0,21,1
25,1,-1,0,1,-1,0,0,-1,21,1
26,1,1,-1,-1,0,-1,1,0,21,0
27,1,-1,-1,1,-1,0,0,-1,21,0
28,1,1,-1,-1,0,-1,1,0,21,0
29,1,1,0,1,1,0,0,-1,21,0
30,1,0,1,-1,0,1,-1,0,21,0
31,1,1,-1,1,1,0,0,-1,21,0
32,1,1,-1,-1,0,-1,1,0,21,0
33,1,0,-1,1,0,0,0,-1,21,0
34,1,0,-1,-1,0,-1,1,0,21,0
35,1,1,0,1,1,0,0,1,21,0
36,1,0,0,-1,0,0,1,0,21,0
37,1,0,1,1,0,0,0,1,21,1
38,1,0,0,-1,0,0,-1,0,21,0
39,1,0,-1,1,0,0,0,-1,21,0
40,1,1,-1,-1,0,-1,1,0,21,0
41,1,-1,-1,1,-1,0,0,-1,21,0
42,1,0,0,-1,0,0,-1,0,21,0
43,1,0,0,1,0,0,0,1,21,0
44,1,-1,0,-1,0,0,-1,0,21,0
45,1,0,-1,1,0,0,0,-1,21,0
46,1,0,1,-1,0,1,1,0,21,1
47,1,0,1,1,0,0,0,1,21,1
48,1,1,-1,-1,0,-1,1,0,21,0
49,1,0,1,1,0,0,0,1,21,0
50,1,0,0,-1,0,0,1,0,21,0
51,1,0,0,1,0,0,0,-1,21,0
52,1,0,0,-1,0,0,1,0,21,0
53,1,0,0,1,0,0,0,1,21,1
54,1,0,-1,-1,0,-1,1,0,21,1
55,1,0,1,1,0,0,0,1,21,1
56,1,0,0,-1,0,0,1,0,21,1
57,1,0,-1,1,0,0,0,-1,21,0
58,1,0,1,-1,0,1,1,0,21,1
59,1,0,-1,1,0,0,0,-1,21,0
60,1,0,0,-1,0,0,1,0,21,0
61,1,-1,-1,1,-1,0,0,-1,21,0
62,1,-1,-1,-1,0,-1,-1,0,21,0
63,1,-1,-1,1,-1,0,0,-1,21,0
64,1,1,1,-1,0,1,1,0,21,1
65,1,-1,0,1,-1,0,0,-1,21,0
66,1,-1,0,-1,0,0,-1,0,21,0
67,1,-1,-1,1,-1,0,0,-1,21,0
1,1,0,0,1,0,0,0,1,22,1
2,1,1,1,-1,0,1,1,0,22,1
3,1,0,0,1,0,0,0,-1,22,0
4,1,1,0,-1,0,0,1,0,22,0
5,1,1,0,1,1,0,0,-1,22,0
6,1,0,1,-1,0,1,1,0,22,1
7,1,-1,0,1,-1,0,0,-1,22,1
8,1,0,0,-1,0,0,-1,0,22,0
9,1,1,1,1,1,0,0,1,22,0
10,1,0,-1,-1,0,-1,1,0,22,1
11,1,0,0,1,0,0,0,1,22,0
12,1,0,1,-1,0,1,1,0,22,1
13,1,0,-1,1,0,0,0,-1,22,0
14,1,0,-1,-1,0,-1,1,0,22,0
15,1,0,1,1,0,0,0,1,22,0
16,1,1,0,-1,0,0,1,0,22,1
17,1,0,0,1,0,0,0,-1,22,0
18,1,0,1,-1,0,1,1,0,22,1
19,1,0,1,1,0,0,0,1,22,1
20,1,0,-1,-1,0,-1,-1,0,22,0
21,1,0,-1,1,0,0,0,-1,22,0
22,1,-1,-1,-1,0,-1,-1,0,22,1
23,1,0,-1,1,0,0,0,-1,22,0
24,1,1,-1,-1,0,-1,1,0,22,0
25,1,1,-1,1,1,0,0,-1,22,0
26,1,0,0,-1,0,0,1,0,22,0
27,1,0,-1,1,0,0,0,-1,22,0
28,1,0,-1,-1,0,-1,1,0,22,0
29,1,-1,-1,1,-1,0,0,-1,22,0
30,1,0,0,-1,0,0,-1,0,22,0
31,1,-1,0,1,-1,0,0,-1,22,1
32,1,0,1,-1,0,1,-1,0,22,1
33,1,1,0,1,1,0,0,1,22,1
34,1,0,0,-1,0,0,1,0,22,1
35,1,-1,1,1,-1,0,0,1,22,1
36,1,1,-1,-1,0,-1,1,0,22,0
37,1,0,0,1,0,0,0,1,22,0
38,1,1,0,-1,0,0,1,0,22,1
39,1,0,0,1,0,0,0,-1,22,1
40,1,0,-1,-1,0,-1,1,0,22,0
41,1,0,-1,1,0,0,0,-1,22,0
42,1,0,1,-1,0,1,-1,0,22,0
43,1,0,-1,1,0,0,0,-1,22,0
44,1,0,-1,-1,0,-1,1,0,22,0
45,1,1,1,1,1,0,0,1,22,0
46,1,-1,0,-1,0,0,-1,0,22,0
47,1,1,-1,1,1,0,0,-1,22,0
48,1,0,-1,-1,0,-1,1,0,22,0
49,1,0,0,1,0,0,0,1,22,0
50,1,1,0,-1,0,0,1,0,22,0
51,1,0,-1,1,0,0,0,-1,22,0
52,1,1,0,-1,0,0,1,0,22,0
53,1,0,-1,1,0,0,0,-1,22,0
54,1,0,1,-1,0,1,1,0,22,0
55,1,0,1,1,0,0,0,1,22,0
56,1,1,1,-1,0,1,1,0,22,0
57,1,0,0,1,0,0,0,-1,22,0
58,1,0,0,-1,0,0,-1,0,22,0
59,1,1,1,1,1,0,0,1,22,0
60,1,1,1,-1,0,1,1,0,22,1
61,1,-1,1,1,-1,0,0,1,22,1
62,1,-1,0,-1,0,0,-1,0,22,0
63,1,0,-1,1,0,0,0,-1,22,1
64,1,1,0,-1,0,0,1,0,22,1
65,1,0,0,1,0,0,0,-1,22,1
66,1,1,0,-1,0,0,1,0,22,1
67,1,0,0,1,0,0,0,1,22,1
1,1,0,1,-1,0,1,-1,0,23,1
2,1,0,-1,1,0,0,0,-1,23,1
3,1,0,0,-1,0,0,1,0,23,1
4,1,1,0,1,1,0,0,-1,23,0
5,1,0,0,-1,0,0,1,0,23,1
6,1,-1,0,1,-1,0,0,1,23,1
7,1,1,1,-1,0,1,1,0,23,0
8,1,0,0,1,0,0,0,1,23,1
9,1,0,1,-1,0,1,-1,0,23,1
10,1,0,1,1,0,0,0,1,23,1
11,1,1,-1,-1,0,-1,1,0,23,1
12,1,0,0,1,0,0,0,1,23,1
13,1,-1,0,-1,0,0,-1,0,23,1
14,1,-1,1,1,-1,0,0,1,23,1
15,1,0,-1,-1,0,-1,-1,0,23,1
16,1,0,1,1,0,0,0,1,23,0
17,1,0,0,-1,0,0,1,0,23,0
18,1,1,0,1,1,0,0,-1,23,0
19,1,0,0,-1,0,0,-1,0,23,0
20,1,-1,-1,1,-1,0,0,-1,23,0
21,1,-1,0,-1,0,0,-1,0,23,0
22,1,0,0,1,0,0,0,-1,23,0
23,1,1,-1,-1,0,-1,1,0,23,1
24,1,0,1,1,0,0,0,1,23,1
25,1,-1,-1,-1,0,-1,-1,0,23,1
26,1,-1,0,1,-1,0,0,1,23,1
27,1,1,0,-1,0,0,1,0,23,1
28,1,0,1,1,0,0,0,1,23,1
29,1,1,-1,-1,0,-1,1,0,23,0
30,1,-1,0,1,-1,0,0,1,23,0
31,1,0,-1,-1,0,-1,-1,0,23,1
32,1,0,1,1,0,0,0,1,23,1
33,1,1,0,-1,0,0,1,0,23,0
34,1,0,0,1,0,0,0,1,23,1
35,1,1,-1,-1,0,-1,1,0,23,1
36,1,-1,0,1,-1,0,0,1,23,1
37,1,0,-1,-1,0,-1,-1,0,23,1
38,1,0,-1,1,0,0,0,-1,23,0
39,1,0,0,-1,0,0,1,0,23,1
40,1,-1,0,1,-1,0,0,1,23,1
41,1,1,1,-1,0,1,1,0,23,1
42,1,-1,-1,1,-1,0,0,-1,23,0
43,1,-1,0,-1,0,0,-1,0,23,0
44,1,-1,-1,1,-1,0,0,-1,23,0
45,1,0,-1,-1,0,-1,-1,0,23,0
46,1,-1,0,1,-1,0,0,1,23,1
47,1,1,0,-1,0,0,1,0,23,0
48,1,1,-1,1,1,0,0,-1,23,0
49,1,0,-1,-1,0,-1,1,0,23,0
50,1,0,0,1,0,0,0,1,23,1
51,1,1,-1,-1,0,-1,1,0,23,1
52,1,0,1,1,0,0,0,1,23,0
53,1,-1,0,-1,0,0,-1,0,23,0
54,1,0,1,1,0,0,0,1,23,0
55,1,0,1,-1,0,1,1,0,23,1
56,1,1,-1,1,1,0,0,-1,23,1
57,1,1,0,-1,0,0,1,0,23,1
58,1,1,0,1,1,0,0,-1,23,0
59,1,0,0,-1,0,0,1,0,23,0
60,1,0,0,1,0,0,0,-1,23,0
61,1,1,1,-1,0,1,1,0,23,1
62,1,0,-1,1,0,0,0,-1,23,1
63,1,-1,0,-1,0,0,-1,0,23,0
64,1,1,-1,1,1,0,0,-1,23,0
65,1,0,1,-1,0,1,-1,0,23,0
66,1,-1,-1,1,-1,0,0,-1,23,1
67,1,1,1,-1,0,1,1,0,23,1
1,1,0,0,1,0,0,0,-1,24,0
2,1,1,0,-1,0,0,1,0,24,0
3,1,1,1,1,1,0,0,1,24,0
4,1,0,1,-1,0,1,1,0,24,0
5,1,0,1,1,0,0,0,1,24,0
6,1,0,1,-1,0,1,-1,0,24,0
7,1,-1,-1,1,-1,0,0,-1,24,1
8,1,1,1,-1,0,1,1,0,24,1
9,1,-1,0,1,-1,0,0,1,24,1
10,1,1,0,-1,0,0,1,0,24,1
11,1,0,0,1,0,0,0,-1,24,1
12,1,1,1,-1,0,1,1,0,24,0
13,1,-1,0,1,-1,0,0,-1,24,1
14,1,0,1,-1,0,1,1,0,24,1
15,1,0,0,1,0,0,0,-1,24,1
16,1,0,1,-1,0,1,-1,0,24,1
17,1,1,0,1,1,0,0,1,24,0
18,1,0,-1,-1,0,-1,1,0,24,0
19,1,1,-1,1,1,0,0,-1,24,0
20,1,1,-1,-1,0,-1,1,0,24,1
21,1,-1,0,1,-1,0,0,1,24,1
22,1,0,1,-1,0,1,1,0,24,1
23,1,1,-1,1,1,0,0,-1,24,0
24,1,0,-1,-1,0,-1,-1,0,24,1
25,1,-1,1,1,-1,0,0,1,24,1
26,1,0,0,-1,0,0,-1,0,24,1
27,1,0,-1,1,0,0,0,-1,24,1
28,1,-1,-1,-1,0,-1,-1,0,24,1
29,1,0,-1,1,0,0,0,-1,24,0
30,1,1,-1,-1,0,-1,1,0,24,1
31,1,0,1,1,0,0,0,1,24,1
32,1,1,-1,-1,0,-1,1,0,24,1
33,1,0,1,1,0,0,0,1,24,1
34,1,1,-1,-1,0,-1,1,0,24,0
35,1,-1,-1,1,-1,0,0,-1,24,0
36,1,0,-1,-1,0,-1,1,0,24,0
37,1,0,0,1,0,0,0,1,24,0
38,1,1,1,-1,0,1,1,0,24,1
39,1,-1,0,1,-1,0,0,-1,24,1
40,1,1,0,-1,0,0,1,0,24,1
41,1,0,1,1,0,0,0,1,24,1
42,1,1,0,-1,0,0,1,0,24,1
43,1,0,1,1,0,0,0,1,24,1
44,1,1,-1,-1,0,-1,1,0,24,1
45,1,0,0,1,0,0,0,1,24,1
46,1,-1,-1,-1,0,-1,-1,0,24,0
47,1,0,0,1,0,0,0,1,24,0
48,1,1,0,-1,0,0,1,0,24,0
49,1,0,1,1,0,0,0,1,24,1
50,1,0,1,-1,0,1,1,0,24,0
51,1,0,-1,1,0,0,0,-1,24,0
52,1,-1,0,-1,0,0,-1,0,24,0
53,1,0,-1,1,0,0,0,-1,24,0
54,1,0,0,-1,0,0,1,0,24,0
55,1,0,0,1,0,0,0,-1,24,0
56,1,1,1,-1,0,1,1,0,24,0
57,1,0,1,1,0,0,0,1,24,0
58,1,0,1,-1,0,1,-1,0,24,0
59,1,1,1,1,1,0,0,1,24,0
60,1,1,0,-1,0,0,1,0,24,0
61,1,0,0,1,0,0,0,1,24,0
62,1,0,0,-1,0,0,1,0,24,1
63,1,-1,-1,1,-1,0,0,-1,24,1
64,1,1,-1,-1,0,-1,1,0,24,1
65,1,-1,0,1,-1,0,0,-1,24,1
66,1,0,1,-1,0,1,1,0,24,1
67,1,1,0,1,1,0,0,1,24,0
1,1,0,0,1,0,0,0,1,25,0
2,1,1,1,-1,0,1,1,0,25,0
3,1,0,0,1,0,0,0,-1,25,0
4,1,1,1,-1,0,1,1,0,25,0
5,1,0,0,1,0,0,0,1,25,0
6,1,1,0,-1,0,0,1,0,25,0
7,1,1,1,1,1,0,0,1,25,1
8,1,0,0,-1,0,0,1,0,25,0
9,1,-1,0,1,-1,0,0,1,25,1
10,1,-1,-1,-1,0,-1,-1,0,25,0
11,1,-1,0,1,-1,0,0,1,25,0
12,1,0,1,-1,0,1,1,0,25,0
13,1,0,0,1,0,0,0,1,25,0
14,1,-1,0,-1,0,0,-1,0,25,0
15,1,0,-1,1,0,0,0,-1,25,0
16,1,1,-1,-1,0,-1,1,0,25,0
17,1,-1,-1,1,-1,0,0,-1,25,1
18,1,1,-1,-1,0,-1,1,0,25,0
19,1,0,-1,1,0,0,0,-1,25,1
20,1,0,1,-1,0,1,-1,0,25,0
21,1,-1,0,1,-1,0,0,1,25,1
22,1,1,-1,-1,0,-1,1,0,25,0
23,1,1,-1,1,1,0,0,-1,25,0
24,1,0,-1,-1,0,-1,1,0,25,0
25,1,0,-1,1,0,0,0,-1,25,0
26,1,0,-1,-1,0,-1,-1,0,25,0
27,1,0,-1,1,0,0,0,-1,25,0
28,1,-1,0,-1,0,0,-1,0,25,1
29,1,1,-1,1,1,0,0,-1,25,0
30,1,-1,-1,-1,0,-1,-1,0,25,0
31,1,0,-1,1,0,0,0,-1,25,0
32,1,0,0,-1,0,0,-1,0,25,0
33,1,1,-1,1,1,0,0,-1,25,0
34,1,1,0,-1,0,0,1,0,25,0
35,1,1,0,1,1,0,0,1,25,0
36,1,1,-1,-1,0,-1,1,0,25,0
37,1,0,1,1,0,0,0,1,25,1
38,1,1,0,-1,0,0,1,0,25,0
39,1,0,0,1,0,0,0,-1,25,0
40,1,0,-1,-1,0,-1,1,0,25,0
41,1,0,-1,1,0,0,0,-1,25,0
42,1,0,-1,-1,0,-1,1,0,25,0
43,1,-1,0,1,-1,0,0,-1,25,0
44,1,0,-1,-1,0,-1,1,0,25,0
45,1,0,0,1,0,0,0,1,25,1
46,1,1,1,-1,0,1,1,0,25,0
47,1,0,1,1,0,0,0,1,25,1
48,1,1,1,-1,0,1,1,0,25,0
49,1,1,-1,1,1,0,0,-1,25,0
50,1,1,1,-1,0,1,1,0,25,0
51,1,0,1,1,0,0,0,1,25,0
52,1,0,0,-1,0,0,1,0,25,0
53,1,-1,-1,1,-1,0,0,-1,25,0
54,1,0,0,-1,0,0,-1,0,25,0
55,1,0,-1,1,0,0,0,-1,25,0
56,1,0,0,-1,0,0,1,0,25,0
57,1,1,1,1,1,0,0,1,25,0
58,1,0,1,-1,0,1,1,0,25,0
59,1,0,0,1,0,0,0,1,25,0
60,1,1,-1,-1,0,-1,1,0,25,0
61,1,0,0,1,0,0,0,-1,25,0
62,1,0,1,-1,0,1,1,0,25,0
63,1,0,1,1,0,0,0,1,25,1
64,1,0,-1,-1,0,-1,1,0,25,0
65,1,0,-1,1,0,0,0,-1,25,0
66,1,0,-1,-1,0,-1,-1,0,25,0
67,1,0,-1,1,0,0,0,-1,25,0
1,1,0,1,1,0,0,0,1,26,1
2,1,-1,-1,-1,0,-1,-1,0,26,0
3,1,0,0,1,0,0,0,1,26,1
4,1,1,-1,-1,0,-1,1,0,26,1
5,1,0,-1,1,0,0,0,-1,26,0
6,1,-1,0,-1,0,0,-1,0,26,1
7,1,-1,-1,1,-1,0,0,-1,26,1
8,1,1,0,-1,0,0,1,0,26,1
9,1,-1,-1,1,-1,0,0,-1,26,1
10,1,-1,0,-1,0,0,-1,0,26,1
11,1,0,-1,1,0,0,0,-1,26,1
12,1,-1,1,-1,0,1,-1,0,26,1
13,1,-1,0,1,-1,0,0,1,26,1
14,1,0,0,-1,0,0,-1,0,26,1
15,1,0,0,1,0,0,0,-1,26,0
16,1,0,-1,-1,0,-1,-1,0,26,0
17,1,1,0,1,1,0,0,1,26,1
18,1,0,1,-1,0,1,1,0,26,1
19,1,0,1,1,0,0,0,1,26,1
20,1,1,-1,-1,0,-1,1,0,26,1
21,1,-1,0,1,-1,0,0,1,26,1
22,1,1,0,-1,0,0,1,0,26,1
23,1,0,1,1,0,0,0,1,26,1
24,1,0,-1,-1,0,-1,-1,0,26,0
25,1,1,-1,1,1,0,0,-1,26,1
26,1,-1,0,-1,0,0,-1,0,26,1
27,1,0,-1,1,0,0,0,-1,26,1
28,1,0,1,-1,0,1,1,0,26,0
29,1,1,1,1,1,0,0,1,26,1
30,1,0,0,-1,0,0,-1,0,26,0
31,1,1,0,1,1,0,0,-1,26,1
32,1,0,1,-1,0,1,-1,0,26,1
33,1,-1,0,1,-1,0,0,-1,26,1
34,1,1,0,-1,0,0,1,0,26,1
35,1,0,0,1,0,0,0,1,26,1
36,1,-1,1,-1,0,1,-1,0,26,1
37,1,-1,1,1,-1,0,0,1,26,0
38,1,1,-1,-1,0,-1,1,0,26,1
39,1,1,0,1,1,0,0,-1,26,1
40,1,0,-1,-1,0,-1,1,0,26,1
41,1,-1,-1,1,-1,0,0,-1,26,1
42,1,0,-1,-1,0,-1,1,0,26,0
43,1,-1,-1,1,-1,0,0,-1,26,1
44,1,-1,1,-1,0,1,-1,0,26,1
45,1,-1,-1,1,-1,0,0,-1,26,1
46,1,0,1,-1,0,1,1,0,26,1
47,1,1,1,1,1,0,0,1,26,1
48,1,0,1,-1,0,1,1,0,26,1
49,1,0,-1,1,0,0,0,-1,26,1
50,1,0,0,-1,0,0,1,0,26,1
51,1,0,-1,1,0,0,0,-1,26,1
52,1,-1,0,-1,0,0,-1,0,26,1
53,1,0,1,1,0,0,0,1,26,1
54,1,1,0,-1,0,0,1,0,26,1
55,1,-1,0,1,-1,0,0,1,26,1
56,1,-1,0,-1,0,0,-1,0,26,1
57,1,0,0,1,0,0,0,-1,26,1
58,1,0,0,-1,0,0,1,0,26,1
59,1,-1,0,1,-1,0,0,1,26,1
60,1,-1,1,-1,0,1,-1,0,26,1
61,1,-1,0,1,-1,0,0,1,26,1
62,1,0,1,-1,0,1,-1,0,26,1
63,1,1,1,1,1,0,0,1,26,1
64,1,1,-1,-1,0,-1,1,0,26,1
65,1,0,1,1,0,0,0,1,26,1
66,1,-1,-1,-1,0,-1,-1,0,26,1
67,1,-1,0,1,-1,0,0,1,26,0
1,1,1,0,-1,0,0,1,0,27,0
2,1,1,0,1,1,0,0,-1,27,1
3,1,0,1,-1,0,1,1,0,27,0
4,1,0,0,1,0,0,0,1,27,1
5,1,-1,0,-1,0,0,-1,0,27,1
6,1,1,0,1,1,0,0,1,27,1
7,1,-1,-1,-1,0,-1,-1,0,27,1
8,1,0,-1,1,0,0,0,-1,27,0
9,1,0,0,-1,0,0,1,0,27,0
10,1,0,0,1,0,0,0,-1,27,1
11,1,1,-1,-1,0,-1,1,0,27,0
12,1,-1,1,1,-1,0,0,1,27,1
13,1,0,1,-1,0,1,-1,0,27,1
14,1,1,1,1,1,0,0,1,27,1
15,1,1,1,-1,0,1,1,0,27,0
16,1,1,-1,1,1,0,0,-1,27,0
17,1,1,0,-1,0,0,1,0,27,0
18,1,0,0,1,0,0,0,1,27,1
19,1,-1,0,-1,0,0,-1,0,27,0
20,1,0,-1,1,0,0,0,-1,27,1
